date,CLOSE,OPEN,HIGH,LOW,VOLUME
2022-03-10,226.58,225.31,227.88,218.82001,42710373
2022-03-11,221.0,230.22,231.45,220.46001,36664251
2022-03-14,213.3,218.69,222.62,211.5901,38441821
2022-03-15,229.73,215.17999,230.38,213.22009,49089753
2022-03-16,244.96001,235.0,245.97,231.72,67064916
2022-03-17,247.66,241.2,248.42,239.06,47074200
2022-03-18,264.53,247.99001,265.68991,246.24001,73263203
2022-03-21,267.34,265.07001,271.5199,259.67001,59018104
2022-03-22,265.23999,267.26999,272.38,260.72,54576200
2022-03-23,256.34,261.26001,266.11499,255.75011,50087189
2022-03-24,281.5,261.66,283.19989,259.07001,87600074
2022-03-25,276.92001,278.85999,283.57999,272.70999,57832008
2022-03-28,282.19,277.55499,282.5,272.06,42474689
2022-03-29,286.56,286.94501,289.45999,279.79999,48807228
2022-03-30,276.89999,283.04001,284.95499,275.03,46278208
2022-03-31,272.85999,277.82001,282.48001,272.70001,52231530
2022-04-01,267.12,273.75,274.95999,262.67001,51603145
2022-04-04,273.60001,267.28,275.57999,266.13,39695151
2022-04-05,259.31,272.54001,273.19,258.20001,43574650
2022-04-06,244.07001,249.34,253.0,240.03,70226370
2022-04-07,242.08,244.41,247.22,234.78,55686895
2022-04-08,231.19,239.17,239.23,230.6201,52357454
2022-04-11,219.17,222.14,223.1994,216.60001,57417086
2022-04-12,215.03999,225.37,227.25,212.8204,66105589
2022-04-13,222.03,217.28,225.0,214.55,51625431
2022-04-14,212.58,225.05,227.77,211.63,56814575
2022-04-18,217.83,212.0,220.88,210.78999,52530802
2022-04-19,221.98,217.2,223.73,213.14,51215910
2022-04-20,214.82001,225.17101,226.7037,212.0,46794733
2022-04-21,201.83,217.092,223.92,200.0,65498636
2022-04-22,195.14999,203.03,204.86,195.0,62395759
2022-04-25,199.02,192.02,199.45,190.96001,63955677
2022-04-26,187.88,197.17999,197.88,186.7,65132626
2022-04-27,184.14999,185.98,191.67,182.89999,49822473
2022-04-28,197.82001,189.67,200.37,184.89571,56884853
2022-04-29,185.47,194.02,201.28481,185.17,49968321
2022-05-02,195.33,185.405,195.74001,183.91,57074638
2022-05-03,196.02,194.0,198.25,191.33,47430269
2022-05-04,203.34,199.23,204.0,187.50999,64639950
2022-05-05,188.44,198.67,199.25,185.0,62386827
2022-05-06,186.75,187.36,195.12,179.89999,63073485
2022-05-09,169.5,180.34,182.55,168.27,64379599
2022-05-10,175.95,176.89,181.98,170.25,76066272
2022-05-11,166.3,173.47,177.53,165.67999,66947954
2022-05-12,161.75,162.19099,167.88,155.67,70614260
2022-05-13,177.06,167.88,179.2843,165.925,66942835
2022-05-16,172.64,175.09,177.88,171.06,52028063
2022-05-17,181.77,180.74001,183.71001,176.34,58495939
2022-05-18,169.38,177.05,181.17999,168.64,54406410
2022-05-19,171.24001,169.37,176.87,167.3405,62023970
2022-05-20,166.94,173.32001,174.10001,157.55,73717371
2022-05-23,168.98,162.74001,169.14999,161.7901,63914783
2022-05-24,161.53999,165.10001,165.97,157.8,58817414
2022-05-25,169.75,160.2,171.10989,160.0,77955384
2022-05-26,178.50999,160.36,180.92,160.22,99468260
2022-05-27,188.11,181.86,188.81,181.0,73742239
2022-05-31,186.72,189.8,192.0,183.5,66319004
2022-06-01,183.2,187.24001,190.5318,181.22,54398659
2022-06-02,195.92,182.92,196.19,181.98,64926460
2022-06-03,187.2,190.815,193.323,185.21561,59957351
2022-06-06,187.86,191.39,193.37,185.642,42192089
2022-06-07,189.25999,184.72,190.0,181.88,38853419
2022-06-08,186.48,187.99001,191.8,185.35001,36307245
2022-06-09,180.48,184.81,189.33,180.41,39489513
2022-06-10,169.74001,176.0,176.97,168.69,46440647
2022-06-13,156.47,160.0,163.12,156.06,60300501
2022-06-14,158.36,157.31,160.66,154.12,46886701
2022-06-15,165.27,160.95,168.67999,159.25999,56137788
2022-06-16,156.00999,158.60001,159.4232,154.00999,56142075
2022-06-17,158.8,156.48,159.95,153.28,62949313
2022-06-21,165.66,164.745,170.08,164.07001,48191571
2022-06-22,163.60001,162.25999,166.62,161.8,43744765
2022-06-23,162.25,165.185,165.85001,158.53,46306123
2022-06-24,171.25999,165.0,171.39999,163.10001,47158985
2022-06-27,168.69,173.12,173.3,166.255,42760444
2022-06-28,159.82001,169.0,172.0199,159.45,46141752
2022-06-29,155.42,158.14,158.2,151.7,48198454
2022-06-30,151.59,153.61,155.67,148.62,68556749
2022-07-01,145.23,148.99001,150.6291,143.92,57621380
2022-07-05,149.64,141.75,149.71001,140.55,65189283
2022-07-06,151.3,150.10001,153.1899,147.89,52882958
2022-07-07,158.58,154.55499,159.45,153.89,49258401
2022-07-08,158.38,154.3,160.3699,153.89,46756248
2022-07-11,151.52,155.25999,155.2699,150.3801,43798936
2022-07-12,150.82001,152.67999,154.31,148.77,45803935
2022-07-13,151.64,145.89999,153.75,144.64999,52148414
2022-07-14,153.72,151.08,154.7299,147.28,45576520
2022-07-15,157.62,156.59,157.82001,154.45,38561894
2022-07-18,161.00999,163.02,168.97,160.02,66989787
2022-07-19,169.92,164.86,171.10001,161.72009,70179209
2022-07-20,178.07001,169.47,179.325,168.00999,75967904
2022-07-21,180.5,178.85001,181.44,175.4456,55676933
2022-07-22,173.19,178.92999,179.67,171.36501,53630616
2022-07-25,170.24001,170.19,171.24001,166.49001,48047316
2022-07-26,165.33,168.89,169.19,164.78,39762061
2022-07-27,177.89999,170.32001,179.36,169.1301,56945620
2022-07-28,179.84,179.75,181.39999,174.39999,47410040
2022-07-29,181.63,178.13,182.44,176.92,43513412
2022-08-01,184.41,181.82001,188.46001,179.89999,47614739
2022-08-02,185.25999,181.22,189.37531,180.92,48927663
2022-08-03,188.92999,181.84,189.67999,181.37,41783538
2022-08-04,192.14999,188.49001,192.74001,187.60001,40933615
2022-08-05,189.89,188.10001,192.2892,186.66,38593543
2022-08-08,177.92999,175.02,182.39,172.42,98283047
2022-08-09,170.86,172.52,174.47189,167.24001,66787597
2022-08-10,180.97,176.98,181.17999,173.1701,59697713
2022-08-11,179.42,181.31,187.07001,178.75999,50898563
2022-08-12,187.09,181.60001,187.17999,179.53,47744328
2022-08-15,190.32001,187.00999,191.64,186.13,45729929
2022-08-16,188.78999,189.19501,191.42,185.00999,45087705
2022-08-17,183.35001,185.23,186.88,181.45,44662698
2022-08-18,187.73,183.00999,188.6499,181.83,41521402
2022-08-19,178.49001,184.06,185.2,177.7,44118989
2022-08-22,170.34,174.89999,175.58,169.66,40915267
2022-08-23,171.81,169.88499,174.64999,169.7,36971408
2022-08-24,172.22,170.12,174.06,168.95,52200058
2022-08-25,179.13,168.44,179.47,168.33,76959405
2022-08-26,162.60001,178.57001,179.24001,162.37,76855693
2022-08-29,158.00999,160.2,163.38,157.67,49689602
2022-08-30,154.67999,159.60001,160.39,151.82001,52965412
2022-08-31,150.94,153.84,155.39999,149.5851,57303828
2022-09-01,139.37,142.09,143.8,132.7021,117779270
2022-09-02,136.47,141.0,141.71001,135.91,74257334
2022-09-06,134.64999,137.31,137.78999,133.50999,53515319
2022-09-07,137.14,135.63,138.38,133.46001,51225157
2022-09-08,139.89999,134.59,140.08,133.69,62462058
2022-09-09,143.87,141.57001,144.74001,141.25999,48673928
2022-09-12,145.05,143.69,145.47,141.98,48346933
2022-09-13,131.31,138.02,139.22,130.99001,71419099
2022-09-14,131.28,132.53999,132.8999,129.13,58773577
2022-09-15,129.28999,130.15199,132.3299,127.9,52297137
2022-09-16,131.98,127.415,132.12,126.17,67047552
2022-09-19,133.82001,130.12,134.63,130.10001,57061341
2022-09-20,131.75999,132.145,134.82761,130.57001,52453012
2022-09-21,132.61,132.13,140.31,131.10001,80706523
2022-09-22,125.61,130.7,131.4897,124.28,75872349
2022-09-23,125.16,124.2,126.11,122.57,66266292
2022-09-26,122.28,124.91,126.59,122.14,54687248
2022-09-27,124.13,125.07,127.36,122.58,55352138
2022-09-28,127.36,124.1,128.23,123.5386,54181217
2022-09-29,122.2,124.48,125.0,119.4601,53244440
2022-09-30,121.39,120.87,126.33,120.75,56475022
2022-10-03,125.12,123.47,126.78,121.05,54695202
2022-10-04,131.67,128.78999,132.2,128.78999,58336431
2022-10-05,132.09,129.10699,133.21001,126.21,50668607
2022-10-06,131.3,132.2,136.56,131.03,64309578
2022-10-07,120.76,125.05,126.7,120.22,67112092
2022-10-10,116.7,120.37,121.2432,114.0812,69825115
2022-10-11,115.86,115.61,118.46,112.83,66660620
2022-10-12,115.0,115.79,117.35,113.45,49219491
2022-10-13,119.6,109.71,120.7799,108.13,84918343
2022-10-14,112.27,120.57,121.11,112.04,71236100
2022-10-17,118.88,115.18,119.48,115.17,58026980
