date,CLOSE,OPEN,HIGH,LOW,VOLUME
2023-09-20,175.49001,179.25999,179.69501,175.39999,58333398
2023-09-21,173.92999,174.55,176.3,173.86,63397044
2023-09-22,174.78999,174.67,177.07899,174.05,56638740
2023-09-25,176.08,174.2,176.97,174.14999,46157936
2023-09-26,171.96001,174.82001,175.2,171.66,64456311
2023-09-27,170.42999,172.62,173.03999,169.05,66823289
2023-09-28,170.69,169.34,172.03,167.62,56169916
2023-09-29,171.21001,172.02,173.07001,170.341,51786577
2023-10-02,173.75,171.22,174.3,170.92999,52101655
2023-10-03,172.39999,172.255,173.63,170.82001,49531263
2023-10-04,173.66,171.09,174.21001,170.97,52944126
2023-10-05,174.91,173.78999,175.45,172.67999,48477111
2023-10-06,177.49001,173.8,177.99001,173.17999,57185103
2023-10-09,178.99001,176.81,179.05,175.8,42395531
2023-10-10,178.39,178.10001,179.72,177.95,43822429
2023-10-11,179.8,178.2,179.85001,177.60001,47498791
2023-10-12,180.71001,180.07001,182.34,179.03999,56653449
2023-10-13,178.85001,181.42,181.92999,178.14,51374913
2023-10-16,178.72,176.75,179.075,176.50999,52450624
2023-10-17,177.14999,176.645,178.42,174.8,57469826
2023-10-18,175.84,175.58,177.575,175.11,54696866
2023-10-19,175.46001,176.03999,177.84,175.19,60311356
2023-10-20,172.88,175.31,175.42,172.64,64401776
2023-10-23,173.0,170.91,174.00999,169.92999,55912389
2023-10-24,173.44,173.05,173.67,171.45,43751776
2023-10-25,171.10001,171.88,173.06,170.64999,57085395
2023-10-26,166.89,170.37,171.3775,165.67,70536316
2023-10-27,168.22,166.91,168.96001,166.83,58406009
2023-10-30,170.28999,169.02,171.17,168.87,51023067
2023-10-31,170.77,169.35001,170.89999,167.89999,44809844
2023-11-01,173.97,171.0,174.23,170.12,56658327
2023-11-02,177.57001,175.52,177.78,175.46001,76616728
2023-11-03,176.64999,174.24001,176.82001,173.35001,79168962
2023-11-06,179.23,176.38,179.42999,176.21001,63590578
2023-11-07,181.82001,179.17999,182.44,178.97,69861888
2023-11-08,182.89,182.35001,183.45,181.59,48874370
2023-11-09,182.41,182.96001,184.12,181.81,53374294
2023-11-10,186.39999,183.97,186.565,183.53,65658606
2023-11-13,184.8,185.82001,186.03,184.21001,43106228
2023-11-14,187.44,187.7,188.11,186.3,59397353
2023-11-15,188.00999,187.845,189.5,187.78,54252092
2023-11-16,189.71001,189.57001,190.96001,188.64999,53739271
2023-11-17,189.69,190.25,190.38,188.57001,50465193
2023-11-20,191.45,189.89,191.905,189.88,46120831
2023-11-21,190.64,191.41,191.52,189.74001,37726804
2023-11-22,191.31,191.49001,192.92999,190.825,39158928
2023-11-24,189.97,190.87,190.89999,189.25,23982288
2023-11-27,189.78999,189.92,190.67,188.89999,40023028
2023-11-28,190.39999,189.78,191.08,189.39999,37932389
2023-11-29,189.37,190.89999,192.09,188.97,42556184
2023-11-30,189.95,189.84,190.32001,188.19,48408184
2023-12-01,191.24001,190.33,191.56,189.23,45184943
2023-12-04,189.42999,189.98,190.05,187.4511,42807827
2023-12-05,193.42,190.21001,194.39999,190.17999,65774280
2023-12-06,192.32001,194.45,194.75999,192.11,40462908
2023-12-07,194.27,193.63,195.0,193.59,46950024
2023-12-08,195.71001,194.2,195.99001,193.67,52866421
2023-12-11,193.17999,193.11,193.49001,191.42,60209019
2023-12-12,194.71001,193.08,194.72,191.72099,51991385
2023-12-13,197.96001,195.09,198.0,194.85001,69834722
2023-12-14,198.11,198.02,199.62,196.16,66850673
2023-12-15,197.57001,197.53,198.3999,197.0,127416284
2023-12-18,195.89,196.09,196.63,194.39,55098711
2023-12-19,196.94,196.16,196.95,195.89,40229887
2023-12-20,194.83,196.89999,197.67999,194.83,51740699
2023-12-21,194.67999,196.10001,197.08,193.5,46086400
2023-12-22,193.60001,195.17999,195.41,192.97,36702455
2023-12-26,193.05,193.61,193.89,192.83,28541150
2023-12-27,193.14999,192.49001,193.5,191.09,47538658
2023-12-28,193.58,194.14,194.66,193.17,33691704
2023-12-29,192.53,193.89999,194.39999,191.72501,42120662
2024-01-02,185.64,187.14999,188.44,183.88499,81752737
2024-01-03,184.25,184.22,185.88,183.42999,58136569
